id,risks_text,gender_bin,gender_cat
5678,Information analysis is faulty and bad actors can hire programmers to harm others.,Woman,Woman
5679,Putting out false information in a hurtful way,Woman,Woman
5682,They may start thinking past us and the over,Man,Man
5683,AI take over,Woman,Woman
5689,Reducing human labor,Man,Man
5691,Losing trust of the people,Man,Man
5692,Interference with privacy and misguidance or miscommunication based on a failed understanding of nuance.,Woman,Woman
5693,loss of jobs,Man,Man
5694,not knowing between fake and real,Woman,Woman
5695,It might take the job of human in nearest future,Man,Man
5702,Weapons of destruction,Woman,Woman
5704,Makes people poor,Man,Man
5706,"Perhaps stealing job opportunities and, to a lesser extent, turning against people",Man,Man
5710,The loss of American jobs and wages. We may become more dependent on AI instead of exercising our mental facilities. See lawyer who used AI to write a brief which was rejected by the Court for faulty legal theory.,Woman,Woman
5711,Too much automation. Loss of privacy for humans and loss of jobs.,Woman,Woman
5714,"human beings losing their jobs and end up homeless, no health insurance and no food",Woman,Woman
5715,I don't know,Man,Man
5720,used by big corps to exploit people,Man,Man
5722,"garbage in, garbage out. we are already seeing this in ChatGPT.",Man,Man
5723,"Sometimes automation is problematic in the fact that the automated systems are prone to not understand prompts or having glitches. Also, it is a risk for the people because their jobs will be cut down.",Woman,Woman
5725,i dont know,Woman,Woman
5729,Cyber security and plagiarism,Man,Man
5731,not being controlled,Woman,Woman
5732,Taking over everything,Man,Man
5734,Losing jobs,Man,Man
5736,The loss of jobs and the loss of the ability think and figure problems out(think outside the box).,Man,Man
5739,"People with specific skills being replaced in their job. As an educator, I don’t worry about this as much. AI can’t form relationships with children like we can.",Woman,Woman
5742,Taking over jobs of humans,Man,Man
5743,PEOPLE LOSING THEIR JOBS,Woman,Woman
5745,AI taking over industries that really do require human interaction and brainpower. Also risks of AI not being able to account for nuances of everyday life.,Woman,Woman
5747,"Again, I do not know anything about it",Woman,Woman
5748,I have no opinio.,Man,Man
5749,Taking over the world,Woman,Woman
5751,Not learning as much when needed,Woman,Woman
5752,Loss of human jobs,Woman,Woman
5753,Not understanding how go use them by people.,Man,Man
5754,maybe will destroy us,Man,Man
5755,Data security,Man,Man
5759,Possibility of doing our job better than us.,Woman,Woman
5760,We will need certain regulation to avoid this power from being used for political gain or to promote a particular agenda over unbiased knowledge sharing.,Man,Man
5765,they will take over the world,Woman,Woman
5766,People losing their jobs and not knowing reality from produced.,Woman,Woman
5767,People losing jobs,Woman,Woman
5768,N/a,Woman,Woman
5770,"Taking the unskilled jobs that would typically be reserved for teens to learn how to work. Also, the advancement of AI such that computers need to learn morality. And ethics.",Woman,Woman
5771,Not understanding human emotion and recommending the wrong thing,Woman,Woman
5776,Unsure,Woman,Woman
5777,That AI will take over and humans will be no more,Woman,Woman
5780,"Human jobs are lost, AI can't reason like a human",Man,Man
5781,It will displace people from their jobs,Woman,Woman
5786,If human beings become too dependant on AI & the danger of humans losing control of it.,Woman,Woman
5787,Too much knowledge can be bad,Man,Man
5789,That AI will be treated the same as humans and the possibility of AI making military decisions.,Man,Man
5791,I'm not sure,Man,Man
5792,"Errors and frustration for customers because artificial intelligence is just what it's called ... ARTIFICIAL/FAKE intelligence. It's only as smart as the human who programmed it and based on the evidence so far, those humans are not too smart.",Man,Man
5794,Them taking over jobs,Woman,Woman
5796,Being dependent on machines and computers for everything,Man,Man
5799,Harm can still befall man,Woman,Woman
5800,They might take over,Woman,Woman
5801,That it will displace a necessary human element and also put more privacy at risk. A computer doesn’t have empathy or ethics.,Woman,Woman
5802,There are many who have lost their jobs,Man,Man
5804,Take humans jobs,Man,Man
5805,lack of work---humans need to feel needed,Man,Man
5806,No,Man,Man
5809,I don't know,Woman,Woman
5813,Its poor ability to actually make sense,Man,Man
5814,Don’t know,Woman,Woman
5816,don't know,Woman,Woman
5821,Losing human control by getting too smart and won't be able to stop it,Man,Man
5825,Making decisions on faulty data and taking away jobs from humans,Woman,Woman
5826,Singularity!,Woman,Woman
5828,I don’t know,Woman,Woman
5830,Nothing,Woman,Woman
5831,Not sure,Woman,Woman
5832,It will get smarter than we intended.,Woman,Woman
5835,People losing jobs,Woman,Woman
5836,"Relying on it too much without any oversight, because AI is only as good as the sources it learns from.",Man,Man
5837,"Taking jobs, getting out of control, inability to stop some actions",Man,Man
5838,Malfunction or incorrect data,Woman,Woman
5839,AI will make people lose their ability to think critically,Woman,Woman
5842,Not sure,Woman,Woman
5843,"People that are not prod, will find themselves irevilant",Woman,Woman
5845,Loose control,Man,Man
5847,unsure,Man,Man
5848,Don’t know,Man,Man
5849,"Job loss, loss of intellectual property, increased exploitation of disadvantaged communities",Woman,Woman
5850,That we turn over too much to automation.,Woman,Woman
5855,Good,Woman,Woman
5857,The loss of human jobs.,Man,Man
5858,Itk7,Woman,Woman
5859,"A less human feeling experience in varying ways of day to day life. If everything is directed through an algorithm, I think it takes away from the spontaneity of life.",Man,Man
5860,none,Man,Man
5861,I think the biggest risk of automation and artificial intelligence is that some humans will lose their jobs to automation.,Woman,Woman
5862,Lose of jobs,Man,Man
5863,Too many bosses not enough intelligence,Woman,Woman
5866,Don't know.,Man,Man
5872,Every good thing has a down side. Could take jobs from people,Man,Man
5874,Reducing job opportunities,Man,Man
5875,Taking jobs from people.,Man,Man
5879,"consumer privacy, biased programming, danger to humans, and unclear legal regulation.",Man,Man
5882,"Again, it's hard to say without more info and without seeing more real-life examples of AI at work. Right now, I think that the risk of AI being used for evil is very high.",Man,Man
5883,Becoming self aware,Man,Man
5884,I have no idea,Woman,Woman
5885,loss of jobs,Woman,Woman
5886,Humans being replaced with machines.,Man,Man
5887,Might give wrong answer,Woman,Woman
5888,"no one understanding the algorithms that machines are using as they evolve, garbage in garbage out",Woman,Woman
5893,People losing there jobs,Man,Man
5894,Don’t know,Woman,Woman
5898,Overestimation of its prowess. AI could malfunction due to slight oversight and end up hurting people. Like how self driving cars somehow don't see black people and will run into them.,Man,Man
5899,Loosing humanity,Woman,Woman
5900,do wrong things,Man,Man
5901,Taking jobs from humans,Woman,Woman
5902,"It could lead to more sophisticated cyber attacks, misinformation and fake news, loss of jobs, etc.",Man,Man
5903,Mechanical failure/mistakes,Man,Man
5906,N/A,Man,Man
5907,used for illegal activities,Man,Man
5908,Don't know,Woman,Woman
5909,"The biggest risk is when the automation are not set properly, it can send a right message to the wrong clients",Woman,Woman
5911,Loss of employees.,Man,Man
5915,Abuse by malevolent parties,Man,Man
5916,Identify theft,Woman,Woman
5917,Exploitation,Man,Man
5918,"they will inevitably make bad decisions, which will be accepted by the people owning it because it make money",Man,Man
5924,data security and privacy,Woman,Woman
5929,I don’t knkw,Woman,Woman
5930,That they can cause viruses in our banking systems and lock us out of our accounts,Woman,Woman
5931,Could be instrumental in making it difficult for many people to get hired in their field of interest,Woman,Woman
5933,"People in charge put woke sh*t in the programming or censor information. Also once the computer knows it's smarter than us, it may not listen to us.",Man,Man
5935,privacy,Woman,Woman
5936,Not sure,Woman,Woman
5939,Not being able to be controlled by their creators again,Woman,Woman
5940,That people will use it for illegal or immoral purposes.,Man,Man
5942,"The biggest risk of automation is the environmental issues associated with industrial society (pollution, global warming, etc.). The biggest risk of AI is over-reliance on its decisions in mission critical applications can lead to disastrous failures.",Man,Man
5947,Ill intention by some. Safety concerns.,Woman,Woman
5949,going out of control of human,Man,Man
5951,Can’t think of any,Woman,Woman
5953,Loss of the human factor,Man,Man
5955,Less jobs. Privacy concerns. Hacking concerns,Woman,Woman
5960,over people life,Woman,Woman
5961,Less skilled work force,Man,Man
5963,"Hacking of information, computer rebellion and world domination.",Man,Man
5964,"job displacement, ethical concerns about bias and privacy, security risks from hacking, a lack of human-like creativity and empathy",Man,Man
5968,Automation and peope losing their jobs,Woman,Woman
5969,They can be easily hacked,Man,Man
5971,Security,Woman,Woman
5972,There are no risks,Man,Man
5973,"People losing their jobs, becoming more lazy",Man,Man
5974,Could be kill,Man,Man
5975,none,Woman,Woman
5977,Losing jobs,Man,Man
5978,Loss of jobs,Woman,Woman
5985,they take the place of humans in some jobs or could,Woman,Woman
5987,Much higher unemployment and self awareness.,Man,Man
5993,AI bias,Woman,Woman
5997,In automation it greatly reduces human resources and employment AI manly make decisions that human interaction cannot reverse,Woman,Woman
5999,Only risky if it gets in the hands of our enemies,Woman,Woman
6003,AI can wipe out human race,Woman,Woman
